"x"
"1299","TNIP3"
"1300","PRAM1"
"1301","BEX2"
"1302","EAF1"
"1303","LHX4"
"1304","MSL1"
"1305","PTF1A"
"1306","CDX1"
"1307","OPRM1"
"1308","EPO"
"1309","TLR4"
"1310","DEC1"
"1311","BHLHE41"
"1312","ARNTL2"
"1313","SOX4"
"1314","KLF5"
"1315","DOK1"
"1316","FGFR4"
"1317","LSP1"
"1318","PPM1D"
"1319","PTPN1"
"1320","RB1CC1"
"1321","TWIST2"
"1322","MAT2B"
"1323","TBX3"
"1324","HEMGN"
"1325","TFF3"
"1326","KISS1R"
"1327","DACT1"
"1328","NF1"
"1329","PMEPA1"
"1330","TGFA"
"1331","LMTK2"
"1332","ROR1"
"1333","BAALC"
"1334","MST1"
"1335","MTTP"
"1336","ATF1"
"1337","MSH6"
"1338","COL1A1"
"1339","FDPS"
"1340","ECD"
"1341","MAF"
"1342","KLF8"
"1343","XPO1"
"1344","UBTF"
"1345","FOXA2"
"1346","TJP1"
"1347","TALDO1"
"1348","LPAR2"
"1349","TLR3"
"1350","PAWR"
"1351","SYMPK"
"1352","TNNI3"
"1353","ASF1B"
"1354","SLC29A1"
"1355","NELFB"
"1356","MED15"
"1357","EBI3"
"1358","SLC9A1"
"1359","HMGA1"
"1360","WWTR1"
"1361","NDUFV1"
"1362","HEY2"
"1363","VIP"
"1364","ZNF350"
"1365","TEAD1"
"1366","TLR2"
"1367","SMARCD3"
"1368","ZHX2"
"1369","KRT10"
"1370","MT1G"
"1371","COL4A1"
"1372","SAP30"
"1373","TFE3"
"1374","DSC2"
"1375","KLF9"
"1376","PIR"
"1377","SND1"
"1378","E2F5"
"1379","MGMT"
"1380","STAT2"
"1381","CHGB"
"1382","NDRG1"
"1383","FAF1"
"1384","PIK3CD"
"1385","CA12"
"1386","HDAC11"
"1387","PPBP"
"1388","WFS1"
"1389","LIPE"
"1390","ABCB8"
"1391","RECQL4"
"1392","ANG"
"1393","APOM"
"1394","MAP4"
"1395","CTSK"
"1396","RFX1"
"1397","MYL9"
"1398","EDEM2"
"1399","PDCD2"
"1400","IRS2"
"1401","GRHL2"
"1402","DAP3"
"1403","POU2F2"
"1404","RNF144A"
"1405","S100A11"
"1406","S100A6"
"1407","MLLT10"
"1408","ADAM12"
"1409","ERG"
"1410","FST"
"1411","PTPRG"
"1412","SRY"
"1413","AHRR"
"1414","SART3"
"1415","PLAG1"
"1416","MAP1A"
"1417","SLC3A2"
"1418","KLF2"
"1419","CIITA"
"1420","FZD1"
"1421","POU1F1"
"1422","ELK4"
"1423","MAML1"
"1424","IGF1"
"1425","COL7A1"
"1426","SAA2"
"1427","SDHB"
"1428","IRF7"
"1429","SUZ12"
"1430","PLAGL1"
"1431","KAT6A"
"1432","C4A"
"1433","KRT14"
"1434","LAMA3"
